model_id,outcome,estimator,term,event_time,coefficient,standard_error,is_reference,n_obs,minimum_clusters,sample_id,status,reference_event_time
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-21]:treat_group",-21,-0.004776541240110799,0.02372936368833115,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-20]:treat_group",-20,-0.0306047361308579,0.030123294298706395,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-19]:treat_group",-19,0.017564211505881763,0.031728147938311774,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-18]:treat_group",-18,0.017520674489132908,0.03267340857682143,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-17]:treat_group",-17,0.013437399989030117,0.021307241575539978,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-16]:treat_group",-16,0.03011552295065947,0.024425138177939412,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-15]:treat_group",-15,0.0023963860668924373,0.02343001232305244,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-14]:treat_group",-14,-0.0032187275825031124,0.01921608414019571,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-13]:treat_group",-13,-0.013737516285310737,0.012047556052845377,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-12]:treat_group",-12,0.03310319099132015,0.025299839604447632,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-11]:treat_group",-11,0.020304566955030124,0.02203407941436441,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-10]:treat_group",-10,0.017604728770345253,0.018812848864078382,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-9]:treat_group",-9,0.00791256882988708,0.018568692379705286,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-8]:treat_group",-8,0.005381600676217943,0.020608984199481373,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-7]:treat_group",-7,0.011385595871571848,0.01745867347448937,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-6]:treat_group",-6,-0.0008447339130160318,0.01719782670862833,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-5]:treat_group",-5,0.026254748337656234,0.016636503512803606,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-4]:treat_group",-4,0.016246743513516338,0.01905697003186068,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::desligamentos,desligamentos,ppml,"C(event_time, contr.treatment(base=-1))[-3]:treat_group",-3,0.025222963941504098,0.014949495219340731,False,31861,341,family_A:age_canaries:age_22_25,estimated,-1
