cbo_4d,source_cbo_title,source_cbo_2d_title,source_cbo_3d_title,mte_match_status,target_isco08_codes,target_isco08_titles,target_isco08_2d_codes,target_isco08_2d_titles,candidate_scores_mte_4d,candidate_scores_mte_2d,exposure_score_mte_4d,exposure_score_mte_2d,exposure_score_2d,exposure_score_4d,current_alta_exp,current_alta_exp_4d,stage2_panel_rows,stage2_admissoes,stage3_exposure_score_2d,stage3_exposure_score_4d,stage3_current_alta_exp,stage3_current_alta_exp_4d,stage3_panel_rows,stage3_admissoes,target_isco08_code_list,scored_target_isco08_code_list,missing_score_target_isco08_code_list,target_isco08_2d_code_list,n_target_isco08_4d,n_scored_target_isco08_4d,n_missing_score_target_isco08_4d,n_target_isco08_2d,target_scores_list,target_sds_list,target_score_sd_pairs_list,target_gradient_labels_list,target_gradient_numbers_list,target_isco08_titles_from_ilo,target_scores,target_sds,target_gradients,min_target_score,max_target_score,mean_target_score,isco08_mean_score,isco08_pooled_sd,cbo_ilo_gradient,cbo_ilo_gradient_number,trat_alta_expo,trat_media_expo,trat_expostos,treatment_rule_source,has_missing_target_score,mte2d_valid,mte2d_top20_treatment,baseline_mte2d_top20_treatment,role__baseline_mte2d_top20_vs_rest,treated__baseline_mte2d_top20_vs_rest,included__baseline_mte2d_top20_vs_rest,role__trat_alta_expo,treated__trat_alta_expo,included__trat_alta_expo,role__trat_media_expo,treated__trat_media_expo,included__trat_media_expo,role__trat_expostos,treated__trat_expostos,included__trat_expostos
7511,Artesãos de metais preciosos e semi-preciosos,"JOALHEIROS, VIDREIROS, CERAMISTAS E AFINS",JOALHEIROS E OURIVES,matched_official_mte,7313,Jewellery and Precious Metal Workers,73,Handicraft and Printing Workers,0.180000,0.200000,0.18,0.2,0.2,0.18,0.0,0.0,54,9524,0.2,0.18,0.0,0.0,2706,8406,7313,7313,,73,1,1,0,1,0.18,[0.05],"[(0.18, 0.05)]",Not Exposed,0,Jewellery and Precious Metal Workers,"0,180000","0,050000",Not Exposed,0.18,0.18,0.18,0.18,0.05,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7312,Montadores de aparelhos de telecomunicações,TRABALHADORES DA FABRICAÇÃO E INSTALAÇÃO ELETROELETRÔNICA,MONTADORES E INSTALADORES DE EQUIPAMENTOS ELETROELETRÔNICOS EM GERAL,matched_official_mte,"3122, 8212",Manufacturing Supervisors; Electrical and Electronic Equipment Assemblers,"31, 82",Science and Engineering Associate Professionals; Assemblers,"0.350000, 0.280000","0.292400, 0.290000",0.315,0.2912,0.2912,0.31499999999999995,0.0,0.0,54,9479,0.2912,0.31499999999999995,0.0,0.0,2469,8085,3122; 8212,3122; 8212,,31; 82,2,2,0,2,0.3499999999999999; 0.28,"[0.13, 0.19]","[(0.3499999999999999, 0.13), (0.28, 0.19)]",Minimal Exposure; Minimal Exposure,0; 0,Electrical and Electronic Equipment Assemblers; Manufacturing Supervisors,"0,280000; 0,350000","0,130000; 0,190000",Minimal Exposure,0.28,0.3499999999999999,0.31499999999999995,0.31499999999999995,0.1665082580534671,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
3721,Captadores de imagens em movimento,"TÉCNICOS EM NIVEL MÉDIO DOS SERVIÇOS CULTURAIS, DAS COMUNICAÇÕES E DOS DESPORTOS","TÉCNICOS EM OPERAÇÃO DE CÂMARA FOTOGRÁFICA , CINEMA E DE TELEVISÃO",matched_official_mte,"3431, 3521",Photographers; Broadcasting and Audio-visual Technicians,"34, 35","Legal, Social, Cultural and Related Associate Professionals; Information and Communications Technicians","0.390000, 0.350000","0.307000, 0.443333",0.37,0.375167,0.37516666666666665,0.37,0.0,1.0,54,9475,0.37516666666666665,0.37,0.0,1.0,3841,8613,3431; 3521,3431; 3521,,34; 35,2,2,0,2,0.39; 0.35,"[0.12, 0.11]","[(0.39, 0.12), (0.35, 0.11)]",Exposed: Gradient 1; Minimal Exposure,1; 0,Broadcasting and Audio-visual Technicians; Photographers,"0,350000; 0,390000","0,110000; 0,120000",Exposed: Gradient 1; Minimal Exposure,0.35,0.39,0.37,0.37,0.11683321445547923,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
7751,Trabalhadores de arte e  do acabamento em madeira do mobiliário,TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO,TRABALHADORES EM ACABAMENTO DE MADEIRA E DE MOBILIÁRIO,matched_official_mte,7522,Cabinet-makers and Related Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",0.160000,0.174000,0.16,0.174,0.17400000000000002,0.16,0.0,0.0,54,9209,0.17400000000000002,0.16,0.0,0.0,3203,4796,7522,7522,,75,1,1,0,1,0.16,[0.06],"[(0.16, 0.06)]",Not Exposed,0,Cabinet-makers and Related Workers,"0,160000","0,060000",Not Exposed,0.16,0.16,0.16,0.16,0.06,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
8482,Trabalhadores artesanais na pasteurização do leite e na fabricação de laticínios e afins,"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO","TRABALHADORES ARTESANAIS NA  AGROINDÚSTRIA, NA INDÚSTRIA DE ALIMENTOS E DO FUMO",matched_official_mte,7513,Dairy Products Makers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",0.220000,0.174000,0.22,0.174,0.17400000000000002,0.22,0.0,0.0,54,9143,0.17400000000000002,0.22,0.0,0.0,1254,1034,7513,7513,,75,1,1,0,1,0.22,[0.17],"[(0.22, 0.17)]",Not Exposed,0,Dairy Products Makers,"0,220000","0,170000",Not Exposed,0.22,0.22,0.22,0.22,0.17,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
2153,Profissionais da pilotagem aeronáutica,"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA","PROFISSIONAIS EM NAVEGAÇÃO AÉREA, MARÍTIMA E FLUVIAL",matched_official_mte,3153,Aircraft Pilots and Related Associate Professionals,31,Science and Engineering Associate Professionals,0.270000,0.292400,0.27,0.2924,0.2924,0.27,0.0,0.0,54,8986,0.2924,0.27,0.0,0.0,3085,7160,3153,3153,,31,1,1,0,1,0.27,[0.05],"[(0.27, 0.05)]",Not Exposed,0,Aircraft Pilots and Related Associate Professionals,"0,270000","0,050000",Not Exposed,0.27,0.27,0.27,0.27,0.05,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
2347,Professores de ciências humanas do ensino superior,PROFISSIONAIS DO ENSINO,PROFESSORES DO ENSINO SUPERIOR,matched_official_mte,"2310, 2320",University and Higher Education Teachers; Vocational Education Teachers,23,Teaching Professionals,"0.370000, 0.350000",0.333333,0.36,0.333333,0.3333333333333333,0.36,0.0,1.0,54,8953,0.3333333333333333,0.36,0.0,1.0,4356,7569,2310; 2320,2310; 2320,,23,2,2,0,1,0.37; 0.35,"[0.12, 0.12]","[(0.37, 0.12), (0.35, 0.12)]",Minimal Exposure; Minimal Exposure,0; 0,University and Higher Education Teachers; Vocational Education Teachers,"0,350000; 0,370000","0,120000",Minimal Exposure,0.35,0.37,0.36,0.36,0.12041594578792295,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
5242,"Vendedores em bancas, quiosques e barracas",VENDEDORES E PRESTADORES DE SERVIÇOS DO COMÉRCIO,"VENDEDORES A DOMICÍLIO, AMBULANTES E EM BANCAS",matched_official_mte,"5212, 9520",Street Food Salespersons; Street Vendors (excluding Food),"52, 95",Sales Workers; Street and Related Sales and Service Workers,"0.220000, 0.200000","0.362500, 0.190000",0.21,0.27625,0.27625,0.21000000000000002,0.0,0.0,54,8892,0.27625,0.21000000000000002,0.0,0.0,3977,7054,5212; 9520,5212; 9520,,52; 95,2,2,0,2,0.22; 0.2,"[0.11, 0.1]","[(0.22, 0.11), (0.2, 0.1)]",Not Exposed; Not Exposed,0; 0,Street Food Salespersons; Street Vendors (excluding Food),"0,200000; 0,220000","0,100000; 0,110000",Not Exposed,0.2,0.22,0.21000000000000002,0.21000000000000002,0.10559356040971438,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
2618,Fotógrafos profissionais,"COMUNICADORES, ARTISTAS E RELIGIOSOS",PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO,matched_official_mte,"3431, 3521",Photographers; Broadcasting and Audio-visual Technicians,"34, 35","Legal, Social, Cultural and Related Associate Professionals; Information and Communications Technicians","0.390000, 0.350000","0.307000, 0.443333",0.37,0.375167,0.37516666666666665,0.37,0.0,1.0,54,8782,0.37516666666666665,0.37,0.0,1.0,3694,6615,3431; 3521,3431; 3521,,34; 35,2,2,0,2,0.39; 0.35,"[0.12, 0.11]","[(0.39, 0.12), (0.35, 0.11)]",Exposed: Gradient 1; Minimal Exposure,1; 0,Broadcasting and Audio-visual Technicians; Photographers,"0,350000; 0,390000","0,110000; 0,120000",Exposed: Gradient 1; Minimal Exposure,0.35,0.39,0.37,0.37,0.11683321445547923,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
6133,Produtores da avicultura e cunicultura,PRODUTORES NA EXPLORAÇÃO AGROPECUÁRIA,PRODUTORES EM PECUÁRIA,matched_official_mte,6122,Poultry Producers,61,Market-oriented Skilled Agricultural Workers,0.190000,0.185556,0.19,0.185556,0.18555555555555556,0.19,0.0,0.0,54,8685,0.18555555555555556,0.19,0.0,0.0,1131,3151,6122,6122,,61,1,1,0,1,0.19,[0.1],"[(0.19, 0.1)]",Not Exposed,0,Poultry Producers,"0,190000","0,100000",Not Exposed,0.19,0.19,0.19,0.19,0.1,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7604,Supervisores na confecção de calçados,"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS","SUPERVISORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTUÁRIO E DAS ARTES GRÁFICAS",matched_official_mte,7536,Shoemakers and Related Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",0.170000,0.174000,0.17,0.174,0.17400000000000002,0.1699999999999999,0.0,0.0,54,8623,0.17400000000000002,0.1699999999999999,0.0,0.0,1951,5599,7536,7536,,75,1,1,0,1,0.1699999999999999,[0.06],"[(0.1699999999999999, 0.06)]",Not Exposed,0,Shoemakers and Related Workers,"0,170000","0,060000",Not Exposed,0.1699999999999999,0.1699999999999999,0.1699999999999999,0.1699999999999999,0.06,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7651,"Trabalhadores da preparação de artefatos de tecidos, couros e tapeçaria","TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS",TRABALHADORES DA CONFECÇÃO DE ARTEFATOS DE TECIDOS E COUROS,matched_official_mte,7536,Shoemakers and Related Workers,75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",0.170000,0.174000,0.17,0.174,0.17400000000000002,0.1699999999999999,0.0,0.0,54,8620,0.17400000000000002,0.1699999999999999,0.0,0.0,3552,5617,7536,7536,,75,1,1,0,1,0.1699999999999999,[0.06],"[(0.1699999999999999, 0.06)]",Not Exposed,0,Shoemakers and Related Workers,"0,170000","0,060000",Not Exposed,0.1699999999999999,0.1699999999999999,0.1699999999999999,0.1699999999999999,0.06,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7202,Supervisores da fabricação e montagem metalmecânica,TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS,SUPERVISORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS,matched_official_mte,"3122, 8211",Manufacturing Supervisors; Mechanical Machinery Assemblers,"31, 82",Science and Engineering Associate Professionals; Assemblers,"0.350000, 0.270000","0.292400, 0.290000",0.31,0.2912,0.2912,0.30999999999999994,0.0,0.0,54,8501,0.2912,0.30999999999999994,0.0,0.0,5542,6273,3122; 8211,3122; 8211,,31; 82,2,2,0,2,0.3499999999999999; 0.27,"[0.13, 0.17]","[(0.3499999999999999, 0.13), (0.27, 0.17)]",Minimal Exposure; Minimal Exposure,0; 0,Manufacturing Supervisors; Mechanical Machinery Assemblers,"0,270000; 0,350000","0,130000; 0,170000",Minimal Exposure,0.27,0.3499999999999999,0.30999999999999994,0.30999999999999994,0.15652475842498528,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
6120,Produtores agrícolas polivalentes,PRODUTORES NA EXPLORAÇÃO AGROPECUÁRIA,PRODUTORES AGRÍCOLAS,matched_official_mte,6114,Mixed Crop Growers,61,Market-oriented Skilled Agricultural Workers,0.170000,0.185556,0.17,0.185556,0.18555555555555556,0.17,0.0,0.0,54,8406,0.18555555555555556,0.17,0.0,0.0,1300,2468,6114,6114,,61,1,1,0,1,0.17,[0.1199999999999999],"[(0.17, 0.1199999999999999)]",Not Exposed,0,Mixed Crop Growers,"0,170000","0,120000",Not Exposed,0.17,0.17,0.17,0.17,0.1199999999999999,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
2348,"Professores de ciências econômicas, administrativas e contábeis do ensino superior",PROFISSIONAIS DO ENSINO,PROFESSORES DO ENSINO SUPERIOR,matched_official_mte,"2310, 2320",University and Higher Education Teachers; Vocational Education Teachers,23,Teaching Professionals,"0.370000, 0.350000",0.333333,0.36,0.333333,0.3333333333333333,0.36,0.0,1.0,54,8355,0.3333333333333333,0.36,0.0,1.0,3371,7290,2310; 2320,2310; 2320,,23,2,2,0,1,0.37; 0.35,"[0.12, 0.12]","[(0.37, 0.12), (0.35, 0.12)]",Minimal Exposure; Minimal Exposure,0; 0,University and Higher Education Teachers; Vocational Education Teachers,"0,350000; 0,370000","0,120000",Minimal Exposure,0.35,0.37,0.36,0.36,0.12041594578792295,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
8110,"Operadores polivalentes de equipamentos em indústrias químicas, petroquímicas e afins",TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS,"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS",matched_official_mte,"3133, 8131",Chemical Processing Plant Controllers; Chemical Products Plant and Machine Operators,"31, 81",Science and Engineering Associate Professionals; Stationary Plant and Machine Operators,"0.290000, 0.240000","0.292400, 0.190400",0.265,0.2414,0.2414,0.265,0.0,0.0,54,8324,0.2414,0.265,0.0,0.0,2706,6520,3133; 8131,3133; 8131,,31; 81,2,2,0,2,0.29; 0.24,"[0.1, 0.07]","[(0.29, 0.1), (0.24, 0.07)]",Not Exposed; Not Exposed,0; 0,Chemical Processing Plant Controllers; Chemical Products Plant and Machine Operators,"0,240000; 0,290000","0,070000; 0,100000",Not Exposed,0.24,0.29,0.265,0.265,0.08986100377805716,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
3546,Corretores de imóveis e de grãos,TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS,TÉCNICOS DE NIVEL MÉDIO EM OPERAÇÕES COMERCIAIS,matched_official_mte,3334,Real Estate Agents and Property Managers,33,Business and Administration Associate Professionals,0.350000,0.464583,0.35,0.464583,0.4645833333333333,0.35,1.0,0.0,54,8164,0.4645833333333333,0.35,1.0,0.0,4045,7083,3334,3334,,33,1,1,0,1,0.35,[0.09],"[(0.35, 0.09)]",Minimal Exposure,0,Real Estate Agents and Property Managers,"0,350000","0,090000",Minimal Exposure,0.35,0.35,0.35,0.35,0.09,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,True,True,treated,1,1,excluded,0,0,excluded,0,0,excluded,0,0
2628,Artistas da dança (exceto dança tradicional e popular),"COMUNICADORES, ARTISTAS E RELIGIOSOS",PROFISSIONAIS DE ESPETÁCULOS E DAS ARTES,matched_official_mte,2653,Dancers and Choreographers,26,"Legal, Social and Cultural Professionals",0.190000,0.382857,0.19,0.382857,0.3828571428571429,0.19,1.0,0.0,54,8162,0.3828571428571429,0.19,1.0,0.0,3428,6541,2653,2653,,26,1,1,0,1,0.19,[0.1],"[(0.19, 0.1)]",Not Exposed,0,Dancers and Choreographers,"0,190000","0,100000",Not Exposed,0.19,0.19,0.19,0.19,0.1,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,True,treated,1,1,control,0,1,control,0,1,control,0,1
3422,Despachantes aduaneiros,TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES,TÉCNICOS EM TRANSPORTES (LOGÍSTICA),matched_official_mte,3331,Clearing and Forwarding Aents,33,Business and Administration Associate Professionals,0.570000,0.464583,0.57,0.464583,0.4645833333333333,0.57,1.0,1.0,54,8021,0.4645833333333333,0.57,1.0,1.0,2949,6328,3331,3331,,33,1,1,0,1,0.57,[0.09],"[(0.57, 0.09)]",Exposed: Gradient 3,3,Clearing and Forwarding Aents,"0,570000","0,090000",Exposed: Gradient 3,0.57,0.57,0.57,0.57,0.09,Exposed: Gradient 3,3,True,False,True,ilo_mean_sd_crosswalk,False,True,True,True,treated,1,1,treated,1,1,excluded,0,0,treated,1,1
7161,Revestidores de concreto,TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL,TRABALHADORES DE ACABAMENTO DE OBRAS,matched_official_mte,7114,"Concrete Placers, Concrete Finishers and Related Workers",71,Building and Related Trades Workers (excluding Electricians),0.100000,0.125000,0.1,0.125,0.125,0.1,0.0,0.0,54,7946,0.125,0.1,0.0,0.0,4369,5882,7114,7114,,71,1,1,0,1,0.1,[0.03],"[(0.1, 0.03)]",Not Exposed,0,"Concrete Placers, Concrete Finishers and Related Workers","0,100000","0,030000",Not Exposed,0.1,0.1,0.1,0.1,0.03,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
5166,Trabalhadores auxiliares dos serviços funerários,TRABALHADORES DOS SERVIÇOS,TRABALHADORES NOS SERVIÇOS DE EMBELEZAMENTO E CUIDADOS PESSOAIS,matched_official_mte,9312,Civil Engineering Labourers,93,"Labourers in Mining, Construction, Manufacturing and Transport",0.090000,0.143333,0.09,0.143333,0.14333333333333334,0.09,0.0,0.0,54,7924,0.14333333333333334,0.09,0.0,0.0,3599,6347,9312,9312,,93,1,1,0,1,0.09,[0.02],"[(0.09, 0.02)]",Not Exposed,0,Civil Engineering Labourers,"0,090000","0,020000",Not Exposed,0.09,0.09,0.09,0.09,0.02,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
6323,"Extrativistas florestais de espécies produtoras de fibras, ceras e óleos",PESCADORES E EXTRATIVISTAS FLORESTAIS,EXTRATIVISTAS FLORESTAIS,matched_official_mte,6210,Forestry and Related Workers,62,"Market-Oriented Skilled Forestry, Fishery and Hunting Workers",0.120000,0.156000,0.12,0.156,0.15599999999999997,0.12,0.0,0.0,54,7920,0.15599999999999997,0.12,0.0,0.0,410,2852,6210,6210,,62,1,1,0,1,0.12,[0.05],"[(0.12, 0.05)]",Not Exposed,0,Forestry and Related Workers,"0,120000","0,050000",Not Exposed,0.12,0.12,0.12,0.12,0.05,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
2331,Professores do ensino profissional,PROFISSIONAIS DO ENSINO,PROFESSORES E INSTRUTORES DO ENSINO PROFISSIONAL,matched_official_mte,"2320, 2330",Vocational Education Teachers; Secondary Education Teachers,23,Teaching Professionals,"0.350000, 0.300000",0.333333,0.325,0.333333,0.3333333333333333,0.32499999999999996,0.0,0.0,54,7865,0.3333333333333333,0.32499999999999996,0.0,0.0,3377,6113,2320; 2330,2320; 2330,,23,2,2,0,1,0.35; 0.3,"[0.12, 0.07]","[(0.35, 0.12), (0.3, 0.07)]",Minimal Exposure; Not Exposed,0; 0,Secondary Education Teachers; Vocational Education Teachers,"0,300000; 0,350000","0,070000; 0,120000",Minimal Exposure; Not Exposed,0.3,0.35,0.32499999999999996,0.32499999999999996,0.10136567466356645,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
2211,Biólogos e afins,"PROFISSIONAIS DAS CIÊNCIAS BIOLÓGICAS, DA SAÚDE E AFINS",BIÓLOGOS E AFINS,matched_official_mte,"2131, 2133","Biologists, Botanists, Zoologists and Related Professionals; Environmental Protection Professionals",21,Science and Engineering Professionals,"0.400000, 0.380000",0.385417,0.39,0.385417,0.3854166666666667,0.39,1.0,1.0,54,7745,0.3854166666666667,0.39,1.0,1.0,3862,6237,2131; 2133,2131; 2133,,21,2,2,0,1,0.4; 0.38,"[0.1, 0.04]","[(0.4, 0.1), (0.38, 0.04)]",Exposed: Gradient 2; Minimal Exposure,2; 0,"Biologists, Botanists, Zoologists and Related Professionals; Environmental Protection Professionals","0,380000; 0,400000","0,040000; 0,100000",Exposed: Gradient 2; Minimal Exposure,0.38,0.4,0.39,0.39,0.07681145747868609,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,True,True,treated,1,1,excluded,0,0,excluded,0,0,excluded,0,0
3547,Representantes comerciais autônomos,TÉCNICOS DE NIVEL MÉDIO NAS CIÊNCIAS ADMINISTRATIVAS,TÉCNICOS DE NIVEL MÉDIO EM OPERAÇÕES COMERCIAIS,matched_official_mte,3324,Trade Brokers,33,Business and Administration Associate Professionals,0.440000,0.464583,0.44,0.464583,0.4645833333333333,0.44,1.0,1.0,54,7637,0.4645833333333333,0.44,1.0,1.0,3912,6364,3324,3324,,33,1,1,0,1,0.44,[0.1],"[(0.44, 0.1)]",Exposed: Gradient 2,2,Trade Brokers,"0,440000","0,100000",Exposed: Gradient 2,0.44,0.44,0.44,0.44,0.1,Exposed: Gradient 2,2,False,True,True,ilo_mean_sd_crosswalk,False,True,True,True,treated,1,1,excluded,0,0,treated,1,1,treated,1,1
7623,Trabalhadores do acabamento de couros e peles,"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS",TRABALHADORES DO TRATAMENTO DE COUROS E PELES,matched_official_mte,7535,"Pelt Dressers, Tanners and Fellmongers",75,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",0.110000,0.174000,0.11,0.174,0.17400000000000002,0.11,0.0,0.0,54,7274,0.17400000000000002,0.11,0.0,0.0,1810,2801,7535,7535,,75,1,1,0,1,0.11,[0.03],"[(0.11, 0.03)]",Not Exposed,0,"Pelt Dressers, Tanners and Fellmongers","0,110000","0,030000",Not Exposed,0.11,0.11,0.11,0.11,0.03,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
8332,Trabalhadores artesanais de produtos de papel e papelão,TRABALHADORES DE INSTALAÇÕES E MÁQUINAS DE FABRICAÇÃO DE CELULOSE E PAPEL,CONFECCIONADORES DE PRODUTOS DE PAPEL E PAPELÃO,matched_official_mte,"3122, 8219",Manufacturing Supervisors; Assemblers Not Elsewhere Classified,"31, 82",Science and Engineering Associate Professionals; Assemblers,"0.350000, 0.320000","0.292400, 0.290000",0.335,0.2912,0.2912,0.33499999999999996,0.0,0.0,54,7215,0.2912,0.33499999999999996,0.0,0.0,1546,4762,3122; 8219,3122; 8219,,31; 82,2,2,0,2,0.3499999999999999; 0.32,"[0.13, 0.17]","[(0.3499999999999999, 0.13), (0.32, 0.17)]",Minimal Exposure; Minimal Exposure,0; 0,Assemblers Not Elsewhere Classified; Manufacturing Supervisors,"0,320000; 0,350000","0,130000; 0,170000",Minimal Exposure,0.32,0.3499999999999999,0.33499999999999996,0.33499999999999996,0.1520690632574555,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
2613,Arquivistas e museólogos,"COMUNICADORES, ARTISTAS E RELIGIOSOS",PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO,matched_official_mte,2621,Archivists and Curators,26,"Legal, Social and Cultural Professionals",0.470000,0.382857,0.47,0.382857,0.3828571428571429,0.4699999999999999,1.0,1.0,54,7192,0.3828571428571429,0.4699999999999999,1.0,1.0,2552,6254,2621,2621,,26,1,1,0,1,0.4699999999999999,[0.11],"[(0.4699999999999999, 0.11)]",Exposed: Gradient 2,2,Archivists and Curators,"0,470000","0,110000",Exposed: Gradient 2,0.4699999999999999,0.4699999999999999,0.4699999999999999,0.4699999999999999,0.11,Exposed: Gradient 2,2,False,True,True,ilo_mean_sd_crosswalk,False,True,False,True,treated,1,1,excluded,0,0,treated,1,1,treated,1,1
