subclasse,secao,divisao,periodo_num,treated_cbo_families,control_cbo_families,has_treated_control_coexistence
0116499,A,01,202406,5,24,true
0116499,A,01,202407,7,24,true
0116499,A,01,202408,8,25,true
0116499,A,01,202409,7,25,true
0116499,A,01,202410,7,19,true
0116499,A,01,202411,3,19,true
0116499,A,01,202412,4,25,true
0116499,A,01,202501,8,23,true
0116499,A,01,202502,5,24,true
0116499,A,01,202503,5,25,true
0116499,A,01,202504,6,21,true
0116499,A,01,202505,5,20,true
0116499,A,01,202506,6,17,true
0116499,A,01,202507,6,21,true
0116499,A,01,202508,5,23,true
0116499,A,01,202509,4,20,true
0116499,A,01,202510,7,23,true
0116499,A,01,202511,5,21,true
0116499,A,01,202512,4,25,true
0116499,A,01,202601,5,24,true
0116499,A,01,202602,6,25,true
0116499,A,01,202603,6,27,true
0116499,A,01,202604,7,20,true
0116499,A,01,202605,4,24,true
0119901,A,01,202101,2,10,true
0119901,A,01,202102,1,8,true
0119901,A,01,202103,0,12,false
0119901,A,01,202104,0,7,false
0119901,A,01,202105,1,6,true
0119901,A,01,202106,2,8,true
0119901,A,01,202107,1,6,true
0119901,A,01,202108,1,12,true
0119901,A,01,202109,0,9,false
0119901,A,01,202110,0,6,false
0119901,A,01,202111,1,8,true
0119901,A,01,202112,1,10,true
0119901,A,01,202201,1,8,true
0119901,A,01,202202,1,7,true
0119901,A,01,202203,2,6,true
0119901,A,01,202204,1,7,true
0119901,A,01,202205,3,9,true
0119901,A,01,202206,2,5,true
0119901,A,01,202207,1,8,true
0119901,A,01,202208,1,12,true
0119901,A,01,202209,0,9,false
0119901,A,01,202210,1,7,true
0119901,A,01,202211,0,8,false
0119901,A,01,202212,0,6,false
0119901,A,01,202301,0,7,false
0119901,A,01,202302,0,8,false
0119901,A,01,202303,1,10,true
0119901,A,01,202304,1,9,true
0119901,A,01,202305,2,8,true
0119901,A,01,202306,1,9,true
0119901,A,01,202307,1,9,true
0119901,A,01,202308,3,10,true
0119901,A,01,202309,1,6,true
0119901,A,01,202310,0,14,false
0119901,A,01,202311,0,7,false
0119901,A,01,202312,0,9,false
0119901,A,01,202401,0,8,false
0119901,A,01,202402,0,11,false
0119901,A,01,202403,0,12,false
0119901,A,01,202404,1,8,true
0119901,A,01,202405,0,9,false
0119901,A,01,202406,1,9,true
0119901,A,01,202407,1,7,true
0119901,A,01,202408,1,8,true
0119901,A,01,202409,0,8,false
0119901,A,01,202410,0,7,false
0119901,A,01,202411,1,5,true
0119901,A,01,202412,1,9,true
0119901,A,01,202501,1,12,true
0119901,A,01,202502,3,10,true
0119901,A,01,202503,1,9,true
0119901,A,01,202504,1,7,true
0119901,A,01,202505,1,8,true
0119901,A,01,202506,2,5,true
0119901,A,01,202507,1,10,true
0119901,A,01,202508,0,8,false
0119901,A,01,202509,1,4,true
0119901,A,01,202510,1,8,true
0119901,A,01,202511,1,5,true
0119901,A,01,202512,3,8,true
0119901,A,01,202601,3,15,true
0119901,A,01,202602,0,3,false
0119901,A,01,202603,3,8,true
0119901,A,01,202604,0,5,false
0119901,A,01,202605,2,5,true
0119902,A,01,202101,1,12,true
0119902,A,01,202102,2,13,true
0119902,A,01,202103,6,14,true
0119902,A,01,202104,4,10,true
0119902,A,01,202105,4,14,true
0119902,A,01,202106,6,12,true
0119902,A,01,202107,5,16,true
0119902,A,01,202108,5,14,true
0119902,A,01,202109,2,10,true
0119902,A,01,202110,5,12,true
0119902,A,01,202111,3,13,true
0119902,A,01,202112,3,14,true
0119902,A,01,202201,3,11,true
0119902,A,01,202202,4,14,true
0119902,A,01,202203,4,15,true
0119902,A,01,202204,5,11,true
0119902,A,01,202205,4,15,true
0119902,A,01,202206,2,9,true
0119902,A,01,202207,5,14,true
0119902,A,01,202208,4,16,true
0119902,A,01,202209,4,14,true
0119902,A,01,202210,3,16,true
0119902,A,01,202211,3,15,true
0119902,A,01,202212,5,20,true
0119902,A,01,202301,5,11,true
0119902,A,01,202302,4,12,true
0119902,A,01,202303,3,17,true
0119902,A,01,202304,2,13,true
0119902,A,01,202305,3,17,true
0119902,A,01,202306,4,21,true
0119902,A,01,202307,7,14,true
0119902,A,01,202308,4,11,true
0119902,A,01,202309,2,16,true
0119902,A,01,202310,4,14,true
0119902,A,01,202311,3,13,true
0119902,A,01,202312,4,19,true
0119902,A,01,202401,3,21,true
0119902,A,01,202402,4,19,true
0119902,A,01,202403,6,19,true
0119902,A,01,202404,5,16,true
0119902,A,01,202405,5,17,true
0119902,A,01,202406,5,20,true
0119902,A,01,202407,3,17,true
0119902,A,01,202408,6,18,true
0119902,A,01,202409,6,17,true
0119902,A,01,202410,4,18,true
0119902,A,01,202411,7,21,true
0119902,A,01,202412,4,15,true
0119902,A,01,202501,7,18,true
0119902,A,01,202502,7,23,true
0119902,A,01,202503,3,17,true
0119902,A,01,202504,5,16,true
0119902,A,01,202505,2,18,true
0119902,A,01,202506,6,20,true
0119902,A,01,202507,5,16,true
0119902,A,01,202508,4,18,true
0119902,A,01,202509,6,21,true
0119902,A,01,202510,2,19,true
0119902,A,01,202511,3,19,true
0119902,A,01,202512,5,19,true
0119902,A,01,202601,2,16,true
0119902,A,01,202602,4,17,true
0119902,A,01,202603,5,21,true
0119902,A,01,202604,4,17,true
0119902,A,01,202605,4,18,true
0119903,A,01,202101,5,23,true
0119903,A,01,202102,6,19,true
0119903,A,01,202103,4,25,true
0119903,A,01,202104,4,23,true
0119903,A,01,202105,6,26,true
0119903,A,01,202106,6,22,true
0119903,A,01,202107,5,26,true
0119903,A,01,202108,4,24,true
0119903,A,01,202109,4,26,true
0119903,A,01,202110,2,25,true
0119903,A,01,202111,5,25,true
0119903,A,01,202112,5,28,true
0119903,A,01,202201,5,26,true
0119903,A,01,202202,8,22,true
0119903,A,01,202203,5,24,true
0119903,A,01,202204,6,24,true
0119903,A,01,202205,3,22,true
0119903,A,01,202206,6,24,true
0119903,A,01,202207,5,31,true
0119903,A,01,202208,7,25,true
0119903,A,01,202209,7,30,true
0119903,A,01,202210,4,27,true
0119903,A,01,202211,5,24,true
0119903,A,01,202212,5,26,true
0119903,A,01,202301,6,28,true
0119903,A,01,202302,7,25,true
0119903,A,01,202303,5,33,true
0119903,A,01,202304,5,25,true
0119903,A,01,202305,7,31,true
0119903,A,01,202306,13,33,true
0119903,A,01,202307,9,29,true
0119903,A,01,202308,5,35,true
0119903,A,01,202309,7,33,true
0119903,A,01,202310,8,27,true
0119903,A,01,202311,6,32,true
0119903,A,01,202312,10,30,true
0119903,A,01,202401,8,30,true
0119903,A,01,202402,8,33,true
0119903,A,01,202403,6,29,true
0119903,A,01,202404,9,35,true
0119903,A,01,202405,9,27,true
0119903,A,01,202406,7,27,true
0119903,A,01,202407,9,33,true
0119903,A,01,202408,7,29,true
0119903,A,01,202409,6,31,true
0119903,A,01,202410,11,28,true
0119903,A,01,202411,5,26,true
0119903,A,01,202412,5,27,true
0119903,A,01,202501,7,31,true
0119903,A,01,202502,8,32,true
0119903,A,01,202503,8,32,true
0119903,A,01,202504,5,31,true
0119903,A,01,202505,5,34,true
0119903,A,01,202506,6,23,true
0119903,A,01,202507,11,33,true
0119903,A,01,202508,8,27,true
0119903,A,01,202509,8,27,true
0119903,A,01,202510,8,31,true
0119903,A,01,202511,5,25,true
0119903,A,01,202512,8,24,true
0119903,A,01,202601,10,32,true
0119903,A,01,202602,10,30,true
0119903,A,01,202603,5,32,true
0119903,A,01,202604,8,29,true
0119903,A,01,202605,8,30,true
0119904,A,01,202101,0,7,false
0119904,A,01,202102,2,12,true
0119904,A,01,202103,1,10,true
0119904,A,01,202104,0,6,false
0119904,A,01,202105,3,7,true
0119904,A,01,202106,3,10,true
0119904,A,01,202107,1,10,true
0119904,A,01,202108,1,9,true
0119904,A,01,202109,3,11,true
0119904,A,01,202110,2,9,true
0119904,A,01,202111,2,11,true
0119904,A,01,202112,2,7,true
0119904,A,01,202201,1,7,true
0119904,A,01,202202,2,11,true
0119904,A,01,202203,1,6,true
0119904,A,01,202204,1,9,true
0119904,A,01,202205,2,13,true
0119904,A,01,202206,2,10,true
0119904,A,01,202207,2,10,true
0119904,A,01,202208,2,8,true
0119904,A,01,202209,1,9,true
0119904,A,01,202210,3,13,true
0119904,A,01,202211,2,10,true
0119904,A,01,202212,1,6,true
0119904,A,01,202301,1,7,true
0119904,A,01,202302,2,7,true
0119904,A,01,202303,1,14,true
0119904,A,01,202304,2,9,true
0119904,A,01,202305,1,9,true
0119904,A,01,202306,1,7,true
0119904,A,01,202307,2,11,true
0119904,A,01,202308,2,12,true
0119904,A,01,202309,2,9,true
0119904,A,01,202310,2,12,true
0119904,A,01,202311,3,13,true
0119904,A,01,202312,2,11,true
0119904,A,01,202401,1,9,true
0119904,A,01,202402,0,7,false
0119904,A,01,202403,2,8,true
0119904,A,01,202404,1,9,true
0119904,A,01,202405,2,8,true
0119904,A,01,202406,2,8,true
0119904,A,01,202407,1,10,true
0119904,A,01,202408,2,9,true
0119904,A,01,202409,2,9,true
0119904,A,01,202410,1,7,true
0119904,A,01,202411,2,9,true
0119904,A,01,202412,2,7,true
0119904,A,01,202501,1,10,true
0119904,A,01,202502,1,9,true
0119904,A,01,202503,2,11,true
0119904,A,01,202504,2,10,true
0119904,A,01,202505,2,10,true
0119904,A,01,202506,2,14,true
0119904,A,01,202507,4,11,true
0119904,A,01,202508,3,12,true
0119904,A,01,202509,2,14,true
0119904,A,01,202510,3,10,true
0119904,A,01,202511,2,13,true
0119904,A,01,202512,4,13,true
0119904,A,01,202601,2,9,true
0119904,A,01,202602,1,12,true
0119904,A,01,202603,4,9,true
0119904,A,01,202604,2,9,true
0119904,A,01,202605,1,10,true
0119905,A,01,202101,3,9,true
0119905,A,01,202102,4,12,true
0119905,A,01,202103,3,11,true
0119905,A,01,202104,2,7,true
0119905,A,01,202105,6,13,true
0119905,A,01,202106,3,8,true
0119905,A,01,202107,1,13,true
0119905,A,01,202108,2,8,true
0119905,A,01,202109,4,7,true
0119905,A,01,202110,3,15,true
0119905,A,01,202111,4,10,true
0119905,A,01,202112,3,12,true
0119905,A,01,202201,2,10,true
0119905,A,01,202202,1,12,true
0119905,A,01,202203,3,12,true
0119905,A,01,202204,1,14,true
0119905,A,01,202205,3,11,true
0119905,A,01,202206,2,10,true
0119905,A,01,202207,2,10,true
0119905,A,01,202208,2,10,true
0119905,A,01,202209,1,13,true
0119905,A,01,202210,2,12,true
0119905,A,01,202211,2,11,true
0119905,A,01,202212,2,8,true
0119905,A,01,202301,5,21,true
0119905,A,01,202302,6,14,true
0119905,A,01,202303,3,14,true
0119905,A,01,202304,3,18,true
0119905,A,01,202305,6,18,true
0119905,A,01,202306,2,18,true
0119905,A,01,202307,2,14,true
0119905,A,01,202308,2,20,true
0119905,A,01,202309,4,28,true
0119905,A,01,202310,7,17,true
0119905,A,01,202311,6,21,true
0119905,A,01,202312,6,16,true
0119905,A,01,202401,3,17,true
0119905,A,01,202402,2,11,true
0119905,A,01,202403,3,16,true
0119905,A,01,202404,4,13,true
0119905,A,01,202405,4,14,true
0119905,A,01,202406,5,9,true
0119905,A,01,202407,2,14,true
0119905,A,01,202408,4,16,true
0119905,A,01,202409,2,15,true
0119905,A,01,202410,3,13,true
0119905,A,01,202411,2,11,true
0119905,A,01,202412,2,8,true
0119905,A,01,202501,6,18,true
0119905,A,01,202502,5,13,true
0119905,A,01,202503,1,12,true
0119905,A,01,202504,4,12,true
0119905,A,01,202505,5,20,true
0119905,A,01,202506,3,17,true
0119905,A,01,202507,2,18,true
0119905,A,01,202508,2,14,true
0119905,A,01,202509,3,15,true
0119905,A,01,202510,4,16,true
0119905,A,01,202511,3,16,true
0119905,A,01,202512,3,15,true
0119905,A,01,202601,3,16,true
0119905,A,01,202602,3,16,true
0119905,A,01,202603,1,14,true
0119905,A,01,202604,3,16,true
0119905,A,01,202605,7,14,true
0119906,A,01,202101,2,10,true
0119906,A,01,202102,3,14,true
0119906,A,01,202103,2,16,true
0119906,A,01,202104,4,16,true
0119906,A,01,202105,3,18,true
0119906,A,01,202106,3,13,true
0119906,A,01,202107,3,14,true
0119906,A,01,202108,2,14,true
0119906,A,01,202109,2,14,true
0119906,A,01,202110,3,16,true
0119906,A,01,202111,3,11,true
0119906,A,01,202112,2,15,true
0119906,A,01,202201,1,14,true
0119906,A,01,202202,0,16,false
0119906,A,01,202203,2,13,true
0119906,A,01,202204,0,11,false
0119906,A,01,202205,0,12,false
0119906,A,01,202206,1,15,true
0119906,A,01,202207,1,12,true
0119906,A,01,202208,1,14,true
0119906,A,01,202209,1,14,true
0119906,A,01,202210,1,12,true
0119906,A,01,202211,1,13,true
0119906,A,01,202212,1,11,true
0119906,A,01,202301,5,11,true
0119906,A,01,202302,2,17,true
0119906,A,01,202303,3,13,true
0119906,A,01,202304,1,11,true
0119906,A,01,202305,2,14,true
0119906,A,01,202306,4,13,true
0119906,A,01,202307,1,11,true
0119906,A,01,202308,1,12,true
0119906,A,01,202309,2,14,true
0119906,A,01,202310,0,13,false
0119906,A,01,202311,4,10,true
0119906,A,01,202312,2,9,true
0119906,A,01,202401,3,12,true
0119906,A,01,202402,2,13,true
0119906,A,01,202403,3,15,true
0119906,A,01,202404,2,13,true
0119906,A,01,202405,2,12,true
0119906,A,01,202406,2,8,true
0119906,A,01,202407,5,9,true
0119906,A,01,202408,3,14,true
0119906,A,01,202409,3,11,true
0119906,A,01,202410,2,11,true
0119906,A,01,202411,3,14,true
0119906,A,01,202412,3,12,true
0119906,A,01,202501,2,13,true
0119906,A,01,202502,1,13,true
0119906,A,01,202503,1,8,true
0119906,A,01,202504,1,10,true
0119906,A,01,202505,3,11,true
0119906,A,01,202506,2,8,true
0119906,A,01,202507,2,12,true
0119906,A,01,202508,2,15,true
0119906,A,01,202509,4,10,true
0119906,A,01,202510,2,13,true
0119906,A,01,202511,3,12,true
0119906,A,01,202512,2,13,true
0119906,A,01,202601,2,14,true
0119906,A,01,202602,3,15,true
0119906,A,01,202603,2,14,true
0119906,A,01,202604,2,10,true
0119906,A,01,202605,5,10,true
0119907,A,01,202101,6,17,true
0119907,A,01,202102,10,28,true
0119907,A,01,202103,14,30,true
0119907,A,01,202104,5,19,true
0119907,A,01,202105,10,26,true
0119907,A,01,202106,12,26,true
0119907,A,01,202107,12,26,true
0119907,A,01,202108,10,23,true
0119907,A,01,202109,11,24,true
0119907,A,01,202110,8,21,true
0119907,A,01,202111,7,20,true
0119907,A,01,202112,8,23,true
0119907,A,01,202201,8,23,true
0119907,A,01,202202,8,29,true
0119907,A,01,202203,9,27,true
0119907,A,01,202204,9,24,true
0119907,A,01,202205,7,23,true
0119907,A,01,202206,9,27,true
0119907,A,01,202207,9,24,true
0119907,A,01,202208,10,29,true
0119907,A,01,202209,7,29,true
0119907,A,01,202210,6,22,true
0119907,A,01,202211,9,21,true
0119907,A,01,202212,7,22,true
0119907,A,01,202301,9,22,true
0119907,A,01,202302,8,25,true
0119907,A,01,202303,12,31,true
0119907,A,01,202304,7,23,true
0119907,A,01,202305,9,26,true
0119907,A,01,202306,9,31,true
0119907,A,01,202307,6,31,true
0119907,A,01,202308,9,23,true
0119907,A,01,202309,8,27,true
0119907,A,01,202310,7,21,true
0119907,A,01,202311,4,16,true
0119907,A,01,202312,7,18,true
0119907,A,01,202401,11,27,true
0119907,A,01,202402,9,25,true
0119907,A,01,202403,8,28,true
0119907,A,01,202404,9,28,true
0119907,A,01,202405,10,30,true
0119907,A,01,202406,11,28,true
0119907,A,01,202407,10,30,true
0119907,A,01,202408,13,31,true
0119907,A,01,202409,10,24,true
0119907,A,01,202410,7,24,true
0119907,A,01,202411,11,23,true
0119907,A,01,202412,7,25,true
0119907,A,01,202501,12,25,true
0119907,A,01,202502,10,31,true
0119907,A,01,202503,12,27,true
0119907,A,01,202504,13,31,true
0119907,A,01,202505,11,25,true
0119907,A,01,202506,12,28,true
0119907,A,01,202507,11,36,true
0119907,A,01,202508,12,27,true
0119907,A,01,202509,8,28,true
0119907,A,01,202510,12,23,true
0119907,A,01,202511,12,30,true
0119907,A,01,202512,8,24,true
0119907,A,01,202601,11,28,true
0119907,A,01,202602,13,31,true
0119907,A,01,202603,13,33,true
0119907,A,01,202604,12,28,true
0119907,A,01,202605,11,29,true
0119908,A,01,202101,1,8,true
0119908,A,01,202102,2,11,true
0119908,A,01,202103,1,7,true
0119908,A,01,202104,0,7,false
0119908,A,01,202105,2,5,true
0119908,A,01,202106,2,7,true
0119908,A,01,202107,1,6,true
0119908,A,01,202108,1,10,true
0119908,A,01,202109,2,7,true
0119908,A,01,202110,2,6,true
0119908,A,01,202111,4,9,true
0119908,A,01,202112,1,8,true
0119908,A,01,202201,2,5,true
0119908,A,01,202202,1,7,true
0119908,A,01,202203,2,8,true
0119908,A,01,202204,2,9,true
0119908,A,01,202205,2,9,true
0119908,A,01,202206,2,7,true
0119908,A,01,202207,1,6,true
0119908,A,01,202208,1,11,true
0119908,A,01,202209,1,8,true
0119908,A,01,202210,2,8,true
0119908,A,01,202211,2,10,true
0119908,A,01,202212,1,8,true
0119908,A,01,202301,3,6,true
0119908,A,01,202302,2,5,true
0119908,A,01,202303,2,7,true
0119908,A,01,202304,1,8,true
0119908,A,01,202305,1,6,true
0119908,A,01,202306,1,8,true
0119908,A,01,202307,1,9,true
0119908,A,01,202308,2,7,true
0119908,A,01,202309,1,10,true
0119908,A,01,202310,1,6,true
0119908,A,01,202311,2,6,true
0119908,A,01,202312,1,9,true
0119908,A,01,202401,2,4,true
0119908,A,01,202402,1,8,true
0119908,A,01,202403,3,9,true
0119908,A,01,202404,4,7,true
0119908,A,01,202405,4,6,true
0119908,A,01,202406,2,6,true
0119908,A,01,202407,2,7,true
0119908,A,01,202408,3,8,true
0119908,A,01,202409,4,9,true
0119908,A,01,202410,2,6,true
0119908,A,01,202411,2,5,true
0119908,A,01,202412,2,5,true
0119908,A,01,202501,0,9,false
0119908,A,01,202502,2,6,true
0119908,A,01,202503,2,6,true
0119908,A,01,202504,2,7,true
0119908,A,01,202505,3,9,true
0119908,A,01,202506,3,8,true
0119908,A,01,202507,1,9,true
0119908,A,01,202508,1,5,true
0119908,A,01,202509,2,7,true
0119908,A,01,202510,3,9,true
0119908,A,01,202511,1,8,true
0119908,A,01,202512,1,7,true
0119908,A,01,202601,1,10,true
0119908,A,01,202602,1,5,true
0119908,A,01,202603,2,7,true
0119908,A,01,202604,3,10,true
0119908,A,01,202605,1,9,true
0119909,A,01,202101,3,17,true
0119909,A,01,202102,5,17,true
0119909,A,01,202103,4,17,true
0119909,A,01,202104,3,15,true
0119909,A,01,202105,2,14,true
0119909,A,01,202106,3,16,true
0119909,A,01,202107,4,14,true
0119909,A,01,202108,3,17,true
0119909,A,01,202109,3,15,true
0119909,A,01,202110,5,15,true
0119909,A,01,202111,5,16,true
0119909,A,01,202112,3,13,true
0119909,A,01,202201,3,15,true
0119909,A,01,202202,5,17,true
0119909,A,01,202203,2,12,true
0119909,A,01,202204,2,19,true
0119909,A,01,202205,3,19,true
0119909,A,01,202206,3,18,true
0119909,A,01,202207,4,21,true
0119909,A,01,202208,5,17,true
0119909,A,01,202209,3,19,true
0119909,A,01,202210,5,19,true
0119909,A,01,202211,4,20,true
0119909,A,01,202212,3,17,true
0119909,A,01,202301,2,17,true
0119909,A,01,202302,6,15,true
0119909,A,01,202303,2,19,true
0119909,A,01,202304,3,15,true
0119909,A,01,202305,3,17,true
0119909,A,01,202306,6,17,true
0119909,A,01,202307,5,19,true
0119909,A,01,202308,3,15,true
0119909,A,01,202309,3,17,true
0119909,A,01,202310,5,16,true
0119909,A,01,202311,4,18,true
0119909,A,01,202312,3,14,true
0119909,A,01,202401,4,16,true
0119909,A,01,202402,3,15,true
0119909,A,01,202403,4,12,true
0119909,A,01,202404,6,19,true
0119909,A,01,202405,5,18,true
0119909,A,01,202406,3,20,true
0119909,A,01,202407,5,19,true
0119909,A,01,202408,4,15,true
0119909,A,01,202409,2,18,true
0119909,A,01,202410,4,13,true
0119909,A,01,202411,4,18,true
0119909,A,01,202412,6,12,true
0119909,A,01,202501,3,16,true
0119909,A,01,202502,2,14,true
0119909,A,01,202503,3,13,true
0119909,A,01,202504,3,16,true
0119909,A,01,202505,4,13,true
0119909,A,01,202506,3,13,true
0119909,A,01,202507,2,17,true
0119909,A,01,202508,2,13,true
0119909,A,01,202509,3,10,true
0119909,A,01,202510,2,17,true
0119909,A,01,202511,3,7,true
0119909,A,01,202512,2,9,true
0119909,A,01,202601,2,14,true
0119909,A,01,202602,2,11,true
0119909,A,01,202603,4,13,true
0119909,A,01,202604,4,12,true
0119909,A,01,202605,2,12,true
0119999,A,01,202101,12,51,true
0119999,A,01,202102,12,51,true
0119999,A,01,202103,12,49,true
0119999,A,01,202104,13,50,true
0119999,A,01,202105,11,49,true
0119999,A,01,202106,11,51,true
0119999,A,01,202107,11,48,true
0119999,A,01,202108,11,51,true
0119999,A,01,202109,13,51,true
0119999,A,01,202110,13,40,true
0119999,A,01,202111,13,52,true
0119999,A,01,202112,13,55,true
0119999,A,01,202201,11,49,true
0119999,A,01,202202,12,49,true
0119999,A,01,202203,13,54,true
0119999,A,01,202204,13,54,true
0119999,A,01,202205,13,51,true
0119999,A,01,202206,14,55,true
0119999,A,01,202207,13,48,true
0119999,A,01,202208,15,55,true
0119999,A,01,202209,14,54,true
0119999,A,01,202210,11,55,true
0119999,A,01,202211,10,44,true
0119999,A,01,202212,11,53,true
0119999,A,01,202301,15,49,true
0119999,A,01,202302,17,51,true
0119999,A,01,202303,10,51,true
0119999,A,01,202304,10,53,true
0119999,A,01,202305,15,45,true
0119999,A,01,202306,10,50,true
0119999,A,01,202307,11,44,true
0119999,A,01,202308,12,46,true
0119999,A,01,202309,12,50,true
0119999,A,01,202310,13,44,true
0119999,A,01,202311,15,52,true
0119999,A,01,202312,13,49,true
0119999,A,01,202401,12,48,true
0119999,A,01,202402,14,49,true
0119999,A,01,202403,13,50,true
0119999,A,01,202404,14,53,true
0119999,A,01,202405,13,53,true
0119999,A,01,202406,12,44,true
0119999,A,01,202407,11,50,true
0119999,A,01,202408,12,47,true
0119999,A,01,202409,14,52,true
0119999,A,01,202410,11,54,true
0119999,A,01,202411,14,49,true
0119999,A,01,202412,13,52,true
0119999,A,01,202501,10,50,true
0119999,A,01,202502,18,51,true
0119999,A,01,202503,12,54,true
0119999,A,01,202504,14,52,true
0119999,A,01,202505,15,51,true
0119999,A,01,202506,12,48,true
0119999,A,01,202507,15,58,true
0119999,A,01,202508,16,50,true
0119999,A,01,202509,16,53,true
0119999,A,01,202510,12,47,true
0119999,A,01,202511,14,47,true
0119999,A,01,202512,12,44,true
0119999,A,01,202601,15,56,true
0119999,A,01,202602,13,53,true
0119999,A,01,202603,12,49,true
0119999,A,01,202604,16,47,true
0119999,A,01,202605,12,47,true
0121101,A,01,202101,14,45,true
0121101,A,01,202102,15,50,true
0121101,A,01,202103,15,48,true
0121101,A,01,202104,17,43,true
0121101,A,01,202105,20,44,true
0121101,A,01,202106,15,45,true
0121101,A,01,202107,16,44,true
0121101,A,01,202108,13,45,true
0121101,A,01,202109,15,41,true
0121101,A,01,202110,14,44,true
0121101,A,01,202111,12,41,true
0121101,A,01,202112,14,41,true
