dimension,group_id,group_label,outcome,outcome_label,window_rule,scenario_role,role_label,t,path_status,mean_log_change,sd_log_change,se_log_change,n_cbo,path_index,ci_low,ci_high,power_status,treated_cbo,control_cbo
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,10,estimated,0.03844222320612811,,,1,103.91906855174287,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,11,estimated,0.02317283301182904,,,1,102.3443409069157,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,12,estimated,0.026967037985175857,,,1,102.73339392088533,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,13,estimated,0.043429416186083536,,,1,104.43862749438722,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,14,estimated,0.045288702175650286,,,1,104.63298940245187,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,15,estimated,0.05012453860581623,,,1,105.1402028365576,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,16,estimated,0.052042863843418274,,,1,105.34208952139548,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,17,estimated,0.06970471099766229,,,1,107.21915281377672,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,18,estimated,0.06819861516857806,,,1,107.05779203782333,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,19,estimated,0.07176778581891075,,,1,107.4405822825445,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,20,estimated,0.07295936529477576,,,1,107.5686825809535,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,21,estimated,0.07194202524717586,,,1,107.45930429918324,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,22,estimated,0.06773850985108165,,,1,107.00854550859104,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,23,estimated,0.07842879828023896,,,1,108.15863416129679,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,treated,Exposed,24,estimated,0.05298320565414372,,,1,105.44119368119146,,,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,-12,estimated,-0.02760612082770327,0.09485327895105403,0.03872368897665973,6,97.27714457647735,90.16719190234816,104.94773827714647,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,-11,estimated,0.1218295023544087,0.20092642205408287,0.08202786831259996,6,112.95614977855983,96.18034919176954,132.6579897038706,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,-10,estimated,0.14505512721653302,0.2301604738920319,0.0939626199987746,6,115.61033012683728,96.16433760811557,138.9886184887351,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,-9,estimated,-0.044479529863076316,0.1207019896145565,0.04927638091572964,6,95.64951794805145,86.84361301168325,105.34833785028968,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,-8,estimated,-0.04500307472885057,0.09928701270265519,0.04053375320112284,6,95.59945424045804,88.29830883941874,103.50431136449379,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,-7,estimated,-0.1331389471844712,0.07453828567462353,0.030430127700772112,6,87.5343457149733,82.46617328820446,92.91399581462618,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_salario_real_adm,Salário real de admissão (log),strict_no_tail_binning,control,Not Exposed,-6,estimated,-0.11928391851732867,0.13408757488648057,0.05474102321985091,6,88.75557714670698,79.72584900112668,98.80800986557983,thin,1,6
